ID,SubVehID,Choice,Gap,RelativeSpeed,TW,Predicted
941,2046,1,14,-2,0,0
942,2046,1,14,0,0,2
943,2049,3,14,0,0,2
944,2052,1,14,-1,0,0
945,2052,1,14,-1,0,0
946,2056,3,16,0,1,2
947,2056,3,16,2,1,2
948,2056,3,16,-1,1,0
949,2056,3,16,3,1,2
950,2056,3,17,3,1,2
951,2062,3,16,1,1,2
952,2062,1,14,0,1,0
953,2062,3,14,0,1,0
954,2062,3,16,1,1,2
955,2062,1,15,0,1,0
956,2065,1,15,0,0,2
957,2065,3,15,0,0,2
958,2065,3,15,0,0,2
959,2066,1,12,-5,0,0
960,2066,1,15,-1,0,0
961,2075,3,14,1,1,2
962,2075,3,14,1,1,2
963,2075,3,14,2,1,2
964,2077,2,14,0,0,2
965,2077,1,13,0,0,0
966,2077,1,13,0,0,0
967,2086,3,15,2,1,2
968,2086,3,14,0,0,2
969,2086,1,13,0,0,0
970,2097,1,13,1,1,0
971,2102,2,14,0,1,0
972,2102,1,14,-1,1,0
973,2102,3,13,0,1,0
974,2105,3,14,0,0,2
975,2117,3,17,2,0,2
976,2123,3,13,-1,1,0
977,2129,1,13,0,1,0
978,2129,3,13,0,1,0
979,2129,3,13,1,0,2
980,2136,1,13,0,1,0
981,2136,1,13,0,1,0
982,2137,2,14,0,1,0
983,2137,3,14,0,1,0
984,2137,2,19,6,1,2
985,2137,3,15,2,1,2
986,2137,3,14,3,0,2
987,2138,1,12,-3,1,0
988,2138,3,14,0,1,0
989,2138,1,14,0,1,0
990,2138,1,13,-3,1,0
991,2138,1,14,0,1,0
992,2146,3,17,0,0,2
993,2146,3,17,1,0,2
994,2147,3,16,0,1,2
995,2147,1,13,-2,1,0
996,2147,1,14,0,1,0
997,2153,3,16,3,1,2
998,2153,3,17,3,1,2
999,2153,3,16,2,1,2
1000,2162,1,15,2,1,2
1001,2162,1,13,0,1,0
1002,2162,3,14,2,1,2
1003,2165,3,15,0,1,0
1004,2165,2,16,1,1,2
1005,2165,1,15,1,1,2
1006,2165,3,15,0,1,0
1007,2165,1,15,0,1,0
1008,2166,3,14,1,0,2
1009,2166,2,12,0,0,0
1010,2166,1,13,0,0,0
1011,2170,3,15,0,1,0
1012,2170,1,16,0,0,2
1013,2170,3,15,0,0,2
1014,2171,1,13,-2,0,0
1015,2172,3,19,5,1,2
1016,2172,3,17,2,0,2
1017,2178,3,18,3,1,2
1018,2181,3,13,-2,1,0
1019,2190,1,12,-1,1,0
1020,2190,2,13,1,1,0
1021,2190,3,15,3,1,2
1022,2197,1,14,0,1,0
1023,2197,3,16,0,1,2
1024,2218,3,15,-1,1,0
1025,2218,3,16,0,1,2
1026,2218,2,17,1,1,2
1027,2220,1,14,1,1,2
1028,2220,1,14,0,1,0
1029,2222,1,13,-2,0,0
1030,2231,2,11,1,1,0
1031,2231,3,12,1,1,0
1032,2231,2,11,0,1,0
1033,2236,1,14,-2,1,0
1034,2236,1,13,-1,0,0
1035,2236,1,13,-1,0,0
1036,2237,3,15,1,0,2
1037,2237,2,14,0,0,2
1038,2237,3,14,0,0,2
1039,2239,3,13,4,1,2
1040,2239,1,13,4,1,2
1041,2240,1,13,-1,0,0
1042,2240,1,14,0,0,2
1043,2250,3,16,2,1,2
1044,2250,3,15,0,1,0
1045,2250,1,15,1,1,2
1046,2250,3,15,1,1,2
1047,2250,3,16,2,1,2
1048,2250,2,15,0,1,0
1049,2263,1,13,0,1,0
1050,2263,2,13,1,1,0
1051,2280,1,15,-1,1,0
1052,2280,2,16,2,1,2
1053,2280,3,14,1,1,2
1054,2280,1,15,0,1,0
1055,2280,3,16,1,1,2
1056,2286,1,15,0,0,2
1057,2293,2,16,-2,0,0
1058,2296,3,15,-3,0,0
1059,2297,1,15,0,0,2
1060,2297,1,16,0,0,2
1061,2297,3,16,0,0,2
1062,2311,1,16,0,1,2
1063,2311,3,15,2,1,2
1064,2311,3,17,0,1,2
1065,2311,3,16,1,1,2
1066,2311,3,16,0,1,2
1067,2311,3,16,4,1,2
1068,2311,3,16,2,1,2
1069,2311,1,15,-1,0,0
1070,2314,1,15,0,0,2
1071,2314,1,17,0,0,2
1072,2316,2,13,0,1,0
1073,2318,3,15,1,0,2
1074,2318,1,12,-1,0,0
1075,2318,1,10,-2,0,0
1076,2318,3,12,0,0,0
1077,2325,3,14,1,0,2
1078,2325,3,14,0,0,2
1079,2326,2,16,-1,1,0
1080,2326,1,15,0,1,0
1081,2326,2,14,0,1,0
1082,2326,1,14,1,1,2
1083,2330,3,17,0,0,2
1084,2331,3,15,-2,0,0
1085,2331,1,15,-2,0,0
1086,2331,1,14,-1,0,0
1087,2331,1,14,-1,0,0
1088,2336,3,13,-4,1,0
1089,2336,1,14,-2,1,0
1090,2336,2,17,0,0,2
1091,2351,1,14,-3,1,0
1092,2351,2,16,0,1,2
1093,2351,3,15,0,1,0
1094,2351,1,14,0,1,0
1095,2353,1,13,-2,0,0
1096,2353,1,14,1,0,2
1097,2357,2,14,0,0,2
1098,2357,3,15,0,0,2
1099,2357,3,16,0,0,2
1100,2357,2,13,0,0,0
1101,2357,3,15,1,0,2
1102,2358,3,15,1,0,2
1103,2358,1,15,0,0,2
1104,2366,1,14,0,1,0
1105,2366,1,14,1,1,2
1106,2366,3,14,1,1,2
1107,2366,2,15,0,1,0
1108,2373,3,16,1,0,2
1109,2373,3,13,0,0,0
1110,2373,3,13,1,0,2
1111,2380,3,15,3,1,2
1112,2382,2,14,3,1,2
1113,2382,3,14,2,1,2
1114,2382,2,14,2,1,2
1115,2382,3,14,3,1,2
1116,2382,3,14,3,1,2
1117,2385,1,16,0,1,2
1118,2388,3,18,3,1,2
1119,2388,3,17,2,1,2
1120,2388,1,17,0,1,2
1121,2388,3,17,1,1,2
1122,2391,3,15,8,1,2
1123,2391,3,15,-1,0,0
1124,2392,3,18,4,0,2
1125,2392,3,17,2,0,2
1126,2392,3,13,-3,0,0
1127,2392,1,14,-1,0,0
1128,2392,3,15,0,0,2
1129,2399,1,14,0,1,0
1130,2399,1,14,0,1,0
1131,2399,1,14,0,1,0
1132,2417,3,15,0,1,0
1133,2417,3,14,0,1,0
1134,2417,3,13,0,1,0
1135,2417,1,15,0,1,0
1136,2417,2,13,1,1,0
1137,2421,1,15,0,1,0
1138,2424,1,15,0,1,0
1139,2424,3,14,3,1,2
1140,2425,1,15,0,1,0
1141,2428,1,13,0,1,0
1142,2428,1,13,0,1,0
1143,2428,3,15,0,0,2
1144,2434,1,17,4,0,2
1145,2435,1,14,1,0,2
1146,2438,1,13,-1,0,0
1147,2438,2,13,0,0,0
1148,2446,3,17,0,0,2
1149,2449,1,17,-2,0,0
1150,2454,3,17,1,0,2
1151,2454,3,16,0,0,2
1152,2454,1,16,1,0,2
1153,2464,2,12,-2,0,0
1154,2465,1,15,2,1,2
1155,2465,3,15,0,1,0
1156,2465,3,19,-1,0,2
1157,2465,3,19,0,0,2
1158,2465,3,18,-1,0,2
1159,2466,1,15,-3,1,0
1160,2466,1,14,-2,1,0
1161,2467,3,16,2,1,2
1162,2467,1,16,2,1,2
1163,2467,3,18,0,0,2
1164,2467,3,17,0,0,2
1165,2467,3,19,2,0,2
1166,2467,3,18,0,0,2
1167,2469,1,16,0,0,2
1168,2479,3,15,0,0,2
1169,2481,2,16,-1,1,0
1170,2481,3,15,0,0,2
1171,2484,2,14,-1,0,0
1172,2488,3,17,0,0,2
1173,2488,3,17,0,0,2
1174,2488,3,16,0,0,2
1175,2488,1,15,0,0,2
1176,2490,3,17,0,0,2
1177,2490,3,17,0,0,2
1178,2505,1,12,-2,1,0
1179,2505,1,13,-1,1,0
1180,2508,2,15,-3,0,0
1181,2508,1,16,-1,0,2
1182,2517,1,14,0,1,0
1183,2521,1,14,0,1,0
1184,2521,2,15,2,1,2
1185,2521,3,15,4,1,2
1186,2529,3,17,2,1,2
1187,2529,3,16,1,1,2
1188,2529,3,14,0,1,0
1189,2529,1,14,2,1,2
1190,2533,1,15,-1,1,0
1191,2533,3,16,4,1,2
1192,2533,1,15,0,0,2
1193,2533,3,15,1,0,2
1194,2533,3,14,0,0,2
1195,2534,2,14,-1,0,0
1196,2540,1,12,-6,0,0
1197,2540,1,14,0,0,2
1198,2540,3,13,0,0,0
1199,2545,3,16,4,1,2
1200,2548,2,18,8,1,2
1201,2548,3,21,4,0,2
1202,2548,2,14,-1,0,0
1203,2548,1,14,-1,0,0
1204,2559,1,15,-2,1,0
1205,2559,1,13,-2,0,0
1206,2559,3,23,7,0,2
1207,2560,3,16,3,1,2
1208,2560,3,15,0,1,0
1209,2562,3,15,0,1,0
1210,2562,1,14,-1,0,0
1211,2562,2,15,0,0,2
1212,2565,1,16,-2,0,0
1213,2565,2,16,-1,0,2
1214,2580,3,16,2,0,2
1215,2580,1,14,0,0,2
1216,2580,1,15,2,0,2
1217,2584,1,12,0,1,0
1218,2586,3,13,0,0,0
1219,2586,3,16,3,0,2
1220,2588,1,16,2,0,2
1221,2588,3,16,3,0,2
1222,2589,1,12,-3,1,0
1223,2589,3,15,4,1,2
1224,2589,2,14,2,1,2
1225,2589,1,13,1,0,2
1226,2597,3,13,1,0,2
1227,2599,3,14,1,0,2
1228,2606,3,17,1,0,2
1229,2606,1,11,-1,0,0
1230,2607,3,19,9,0,2
1231,2607,3,15,2,0,2
1232,2608,3,14,-2,0,0
1233,2608,3,15,-1,0,0
1234,2609,3,15,-2,1,0
1235,2609,2,15,-2,1,0
1236,2609,1,14,0,0,2
1237,2610,3,18,5,1,2
1238,2610,1,18,-3,0,0
1239,2610,1,16,-2,0,0
1240,2610,3,15,-2,0,0
1241,2610,3,17,0,0,2
1242,2611,1,15,0,0,2
1243,2611,2,14,-2,0,0
1244,2613,3,17,1,1,2
1245,2613,3,17,1,1,2
1246,2613,3,17,2,1,2
1247,2613,3,16,0,0,2
1248,2621,3,17,0,1,2
1249,2621,1,14,-3,0,0
1250,2621,1,16,-1,0,2
1251,2633,3,16,3,1,2
1252,2633,1,15,2,1,2
1253,2633,3,14,3,1,2
1254,2653,3,14,0,0,2
1255,2655,2,13,-2,0,0
1256,2655,3,15,1,0,2
1257,2655,1,14,0,0,2
1258,2663,3,18,0,0,2
1259,2670,1,15,0,1,0
1260,2677,3,18,1,1,2
1261,2677,3,17,3,1,2
1262,2677,3,16,1,0,2
1263,2680,3,18,4,1,2
1264,2680,1,16,-1,1,0
1265,2680,1,16,0,1,2
1266,2680,1,15,0,1,0
1267,2680,1,15,-1,1,0
1268,2680,3,14,0,1,0
1269,2680,3,15,6,1,2
1270,2684,2,17,0,1,2
1271,2684,1,14,0,1,0
1272,2684,2,15,0,1,0
1273,2684,3,15,0,1,0
1274,2684,1,13,0,1,0
1275,2685,1,14,-3,0,0
1276,2685,3,15,0,0,2
1277,2685,1,13,-1,0,0
1278,2685,1,15,0,0,2
1279,2686,2,15,0,1,0
1280,2686,1,14,0,1,0
1281,2686,1,14,-2,0,0
1282,2689,3,16,0,0,2
1283,2689,1,14,-1,0,0
1284,2694,1,12,0,1,0
1285,2694,1,14,-1,0,0
1286,2701,1,15,-2,1,0
1287,2702,3,13,1,0,2
1288,2702,1,14,3,0,2
1289,2709,1,16,-1,0,2
1290,2709,2,15,0,0,2
1291,2709,3,14,0,0,2
1292,2711,1,15,0,0,2
1293,2711,3,14,0,0,2
1294,2711,3,17,1,0,2
1295,2719,3,18,1,0,2
1296,2727,3,16,1,1,2
1297,2727,1,16,7,1,2
1298,2728,3,16,1,0,2
1299,2730,1,14,-1,0,0
1300,2730,3,14,-1,0,0
1301,2730,2,16,0,0,2
1302,2730,1,15,0,0,2
1303,2737,3,14,0,1,0
1304,2737,3,15,4,1,2
1305,2739,1,12,-3,0,0
1306,2739,2,13,-2,0,0
1307,2755,3,17,3,0,2
1308,2755,3,13,0,0,0
1309,2755,3,15,0,0,2
1310,2757,1,11,-3,0,0
1311,2757,3,13,0,0,0
1312,2758,2,16,1,0,2
1313,2759,1,13,0,0,0
1314,2760,3,15,1,0,2
1315,2760,1,14,1,0,2
1316,2761,3,18,0,0,2
1317,2761,3,18,1,0,2
1318,2763,3,16,-1,0,2
1319,2763,1,14,-3,0,0
1320,2770,1,14,-1,1,0
1321,2770,3,14,1,1,2
1322,2781,1,12,0,0,0
1323,2784,3,14,4,1,2
1324,2784,1,16,4,0,2
1325,2784,3,13,1,0,2
1326,2790,1,14,-1,1,0
1327,2802,3,16,1,1,2
1328,2802,3,17,1,1,2
1329,2802,3,16,1,1,2
1330,2802,3,17,2,1,2
1331,2804,3,15,5,1,2
1332,2804,2,13,1,1,0
1333,2804,3,14,0,0,2
1334,2804,2,14,0,0,2
1335,2805,1,18,0,1,2
1336,2805,1,16,0,1,2
1337,2805,3,16,0,1,2
1338,2805,3,16,0,1,2
1339,2805,1,16,0,0,2
1340,2805,3,19,3,0,2
1341,2811,3,14,1,0,2
1342,2814,3,17,0,0,2
1343,2815,3,16,0,0,2
1344,2816,3,14,0,1,0
1345,2816,3,17,3,1,2
1346,2816,3,16,0,0,2
1347,2816,1,16,0,0,2
1348,2817,1,15,0,1,0
1349,2817,2,16,0,1,2
1350,2817,1,16,0,1,2
1351,2817,2,15,-2,0,0
1352,2820,3,17,0,0,2
1353,2820,3,19,2,0,2
1354,2820,3,18,1,0,2
1355,2821,1,16,-2,0,0
1356,2821,3,18,2,0,2
1357,2823,3,18,2,0,2
1358,2823,3,14,-1,0,0
1359,2823,3,16,0,0,2
1360,2823,1,18,2,0,2
1361,2827,3,17,2,0,2
1362,2827,3,16,2,0,2
1363,2830,1,13,-3,1,0
1364,2830,1,14,-3,0,0
1365,2836,1,10,-5,0,0
1366,2836,3,15,0,0,2
1367,2837,3,17,1,1,2
1368,2837,3,15,0,1,0
1369,2837,3,19,5,1,2
1370,2837,3,16,2,1,2
1371,2837,3,16,1,1,2
1372,2840,2,15,-4,0,0
1373,2841,3,14,1,0,2
1374,2859,3,17,1,0,2
1375,2859,3,17,1,0,2
1376,2861,1,13,-1,0,0
1377,2871,3,16,1,0,2
1378,2871,1,16,2,0,2
1379,2871,1,13,-1,0,0
1380,2873,1,15,-1,0,0
1381,2875,1,14,-1,0,0
1382,2875,2,14,0,0,2
1383,2883,3,15,2,1,2
1384,2883,1,16,1,1,2
1385,2883,3,18,4,1,2
1386,2885,3,16,0,1,2
1387,2885,3,16,2,1,2
1388,2885,3,16,-4,0,0
1389,2886,3,16,2,1,2
1390,2886,1,15,0,1,0
1391,2886,3,16,1,1,2
1392,2890,2,18,3,1,2
1393,2890,3,16,0,1,2
1394,2890,1,16,-1,1,0
1395,2896,1,15,-1,0,0
1396,2901,1,18,3,1,2
1397,2901,1,15,2,1,2
1398,2904,3,15,0,0,2
1399,2904,1,15,-1,0,0
1400,2910,2,15,0,0,2
1401,2915,1,16,-2,0,0
1402,2915,3,16,0,0,2
1403,2916,1,13,-2,0,0
1404,2917,1,14,0,0,2
1405,2917,3,17,5,0,2
1406,2917,3,18,6,0,2
1407,2918,1,11,-1,0,0
1408,2939,1,14,2,1,2
1409,2939,3,15,3,1,2
1410,2939,3,15,1,1,2
1411,2939,2,14,-2,0,0
1412,2939,1,15,-1,0,0
1413,2939,3,15,2,0,2
1414,2947,3,16,-1,0,2
1415,2947,2,15,-1,0,0
1416,2950,2,17,5,1,2
1417,2950,3,17,0,1,2
1418,2950,3,16,1,1,2
1419,2950,3,16,2,1,2
1420,2950,1,17,3,1,2
1421,2961,1,15,-1,1,0
1422,2961,2,13,-1,0,0
1423,2961,1,14,-1,0,0
1424,2961,3,16,0,0,2
1425,2964,1,15,0,0,2
1426,2964,3,17,1,0,2
1427,2964,3,16,2,0,2
1428,2964,3,17,3,0,2
1429,2986,3,15,0,1,0
1430,2986,1,14,0,1,0
1431,2986,3,14,0,1,0
1432,2986,1,17,5,1,2
1433,2991,3,15,2,1,2
1434,2991,1,13,-1,0,0
1435,2991,1,15,0,0,2
1436,2999,3,14,0,1,0
1437,2999,3,15,4,1,2
1438,3002,3,14,1,1,2
1439,3002,3,16,4,1,2
1440,3002,2,16,4,1,2
1441,3002,1,16,4,1,2
1442,3003,3,15,0,0,2
1443,3005,1,12,-5,0,0
1444,865,2,13,-4,0,0
1445,865,1,17,0,0,2
1446,865,1,14,-1,0,0
1447,867,1,16,0,0,2
1448,870,3,17,0,0,2
1449,881,1,14,-1,0,0
1450,883,2,15,-1,0,0
1451,883,1,16,-1,0,2
1452,891,1,14,-1,0,0
1453,891,1,16,0,0,2
1454,891,1,15,-2,0,0
1455,892,2,17,-1,0,2
1456,893,3,14,-1,0,0
1457,894,1,14,-4,0,0
1458,899,1,13,-3,0,0
1459,926,2,14,-2,0,0
1460,926,1,16,0,0,2
1461,926,3,16,1,0,2
1462,941,1,10,-4,0,0
1463,946,3,13,0,0,0
1464,947,1,8,-7,0,0
1465,947,1,9,-2,0,0
1466,947,1,8,-4,0,0
1467,947,3,12,1,0,2
1468,964,3,11,-3,0,0
1469,964,1,14,-1,0,0
1470,968,2,15,1,0,2
1471,968,3,15,0,0,2
1472,973,3,14,-2,0,0
1473,973,3,15,0,0,2
1474,976,1,14,0,0,2
1475,976,1,14,-1,0,0
1476,978,1,13,-1,0,0
1477,978,2,12,-3,0,0
1478,978,1,13,-2,0,0
1479,982,1,15,-2,0,0
1480,986,3,14,-2,0,0
1481,991,1,14,-3,0,0
1482,991,1,15,0,0,2
1483,992,3,15,0,0,2
1484,992,1,13,-1,0,0
1485,997,1,13,-2,0,0
1486,997,3,15,0,0,2
1487,997,1,14,0,0,2
1488,997,1,11,-3,0,0
1489,1003,2,15,-2,0,0
1490,1018,1,13,-6,0,0
1491,1024,1,13,-6,0,0
1492,1025,3,11,-6,0,0
1493,1032,3,17,0,0,2
1494,1032,1,15,0,0,2
1495,1032,1,16,-1,0,2
1496,1035,3,15,-3,0,0
1497,1035,1,15,-2,0,0
1498,1035,3,15,-2,0,0
1499,1035,2,14,-3,0,0
1500,1037,1,13,0,0,0
1501,1042,1,13,-4,0,0
1502,1042,1,14,-4,0,0
1503,1042,1,14,-3,0,0
1504,1046,3,14,-2,0,0
1505,1046,1,14,-1,0,0
1506,1046,3,16,0,0,2
1507,1046,1,14,-1,0,0
1508,1055,3,15,0,0,2
1509,1055,1,13,-2,0,0
1510,1100,2,12,1,0,2
1511,1101,1,13,-3,0,0
1512,1115,3,17,0,0,2
1513,1115,3,17,1,0,2
1514,1118,2,19,0,0,2
1515,1118,1,12,-3,0,0
1516,1118,1,12,-2,0,0
1517,1122,3,15,0,0,2
1518,1122,3,15,0,0,2
1519,1123,3,14,0,0,2
1520,1125,3,15,0,0,2
1521,1130,3,15,0,0,2
1522,1130,2,13,-2,0,0
1523,1133,1,15,-1,0,0
1524,1133,3,15,0,0,2
1525,1154,2,13,-1,0,0
1526,1163,1,13,-2,0,0
1527,1167,1,14,-2,0,0
1528,1172,3,13,-4,0,0
1529,1176,1,14,-2,0,0
1530,1190,1,14,-1,0,0
1531,1190,3,15,0,0,2
1532,1193,2,15,-1,0,0
1533,1215,1,9,-14,0,0
1534,1229,2,12,-7,0,0
1535,1232,1,13,-3,0,0
1536,1235,3,17,0,0,2
1537,1236,1,14,-2,0,0
1538,1236,3,16,5,0,2
1539,1236,1,14,-1,0,0
1540,1239,3,15,-7,0,0
1541,1241,3,15,0,0,2
1542,1241,1,14,-2,0,0
1543,1241,2,14,-1,0,0
1544,1241,1,15,-1,0,0
1545,1241,1,13,-1,0,0
1546,1242,1,14,-3,0,0
1547,1244,2,17,-1,0,2
1548,1245,3,13,-1,0,0
1549,1249,2,15,-2,0,0
1550,1249,3,16,0,0,2
1551,1250,1,16,0,0,2
1552,1250,3,15,-1,0,0
1553,1251,3,16,0,0,2
1554,1251,2,17,1,0,2
1555,1259,3,15,0,0,2
1556,1276,1,14,-5,0,0
1557,1276,3,13,0,0,0
1558,1277,1,12,0,0,0
1559,1291,1,13,-2,0,0
1560,1303,1,15,-3,0,0
1561,1303,1,16,-1,0,2
1562,1307,1,14,-6,0,0
1563,1307,1,15,-2,0,0
1564,1316,3,14,0,0,2
1565,1324,1,15,-1,0,0
1566,1324,1,14,-4,0,0
1567,1324,3,17,2,0,2
1568,1326,3,14,-3,0,0
1569,1344,3,18,1,0,2
1570,1344,2,15,-1,0,0
1571,1351,1,15,-1,0,0
1572,1355,1,15,-4,0,0
1573,1357,3,13,-1,0,0
1574,1360,1,13,-2,0,0
1575,1363,3,16,1,0,2
1576,1364,2,13,-4,0,0
1577,1364,1,13,-2,0,0
1578,1364,1,13,-1,0,0
1579,1364,1,13,-1,0,0
1580,1371,2,15,0,0,2
1581,1371,1,15,0,0,2
1582,1371,3,15,0,0,2
1583,1373,1,13,-3,0,0
1584,1374,1,13,-2,0,0
1585,1374,2,13,-2,0,0
1586,1377,1,8,-6,0,0
1587,1381,2,15,0,0,2
1588,1451,3,11,-1,0,0
1589,1451,1,11,0,0,0
1590,1465,1,14,-1,0,0
1591,1465,2,14,0,0,2
1592,1465,3,16,0,0,2
1593,1479,1,9,-8,0,0
1594,1482,3,14,-4,0,0
1595,1483,1,13,-3,0,0
1596,1483,1,13,-1,0,0
1597,1483,2,13,-4,0,0
1598,1484,1,15,-4,0,0
1599,1510,1,15,-1,0,0
1600,1514,3,15,-2,0,0
1601,1518,1,14,-2,0,0
1602,1526,2,15,0,0,2
1603,1526,2,14,-1,0,0
1604,1535,3,12,-2,0,0
1605,1551,1,11,-3,0,0
1606,1597,3,15,-2,0,0
1607,1597,1,15,-1,0,0
1608,1597,3,16,-1,0,2
1609,1598,2,15,-2,0,0
1610,1598,3,17,0,0,2
1611,1598,1,15,-1,0,0
1612,1603,1,15,0,0,2
1613,1604,2,16,-1,0,2
1614,1604,1,15,-2,0,0
1615,1604,2,17,0,0,2
1616,1604,3,17,0,0,2
1617,1605,3,17,0,0,2
1618,1612,3,17,0,0,2
1619,1618,3,16,0,0,2
1620,1620,1,14,-2,0,0
1621,1634,1,16,0,0,2
1622,1634,2,16,-2,0,0
1623,1636,1,14,-3,0,0
1624,1640,3,16,-2,0,0
1625,1640,3,17,0,0,2
1626,1640,3,17,0,0,2
1627,1640,1,16,0,0,2
1628,1643,1,15,-3,0,0
1629,1644,3,16,0,0,2
1630,1645,2,15,-2,0,0
1631,1645,2,14,-3,0,0
1632,1646,3,15,-3,0,0
1633,1652,2,16,-3,0,0
1634,1659,1,13,-1,0,0
1635,1661,1,15,0,0,2
1636,1661,3,14,0,0,2
1637,1661,1,14,-1,0,0
1638,1664,1,13,-2,0,0
1639,1664,2,12,-2,0,0
1640,1672,2,15,1,0,2
1641,1675,3,15,0,0,2
1642,1675,1,14,-1,0,0
1643,1675,3,14,1,0,2
1644,1694,3,17,0,0,2
1645,1694,1,17,0,0,2
1646,1703,3,16,0,0,2
1647,1703,1,16,-1,0,2
1648,1723,1,17,1,0,2
1649,1723,1,16,-1,0,2
1650,1724,1,13,-3,0,0
1651,1724,2,14,-2,0,0
1652,1724,3,16,0,0,2
1653,1728,2,16,0,0,2
1654,1729,1,14,-1,0,0
1655,1736,1,12,-4,0,0
1656,1740,1,15,0,0,2
1657,1746,2,16,0,0,2
1658,1746,3,16,0,0,2
1659,1750,1,13,-4,0,0
1660,1758,1,5,0,0,0
1661,1785,1,13,-1,0,0
1662,1791,1,15,0,0,2
1663,1816,1,12,-4,0,0
1664,1816,3,12,-4,0,0
1665,1822,1,11,-4,0,0
1666,1823,3,15,1,0,2
1667,1830,1,9,-5,0,0
1668,1831,3,15,3,0,2
1669,1863,2,13,0,0,0
1670,1876,1,14,-1,0,0
1671,1881,1,14,-2,0,0
1672,1882,3,15,0,0,2
1673,1882,1,15,-2,0,0
1674,1889,1,15,-1,0,0
1675,1902,2,15,0,0,2
1676,1904,3,14,-1,0,0
1677,1916,3,13,1,0,2
1678,1916,3,14,0,0,2
1679,1917,1,12,-1,0,0
1680,1918,1,14,0,0,2
1681,1918,3,14,2,0,2
1682,1926,1,14,0,0,2
1683,1935,3,14,0,0,2
1684,1940,1,13,-1,0,0
1685,1940,1,13,-2,0,0
1686,1996,1,13,-2,0,0
1687,2008,2,14,-4,0,0
1688,2046,3,13,0,0,0
1689,2065,1,14,-1,0,0
1690,2065,2,15,-1,0,0
1691,2077,1,13,0,0,0
1692,2086,1,13,0,0,0
1693,2097,3,14,0,0,2
1694,2105,1,12,-1,0,0
1695,2108,1,10,-2,0,0
1696,2123,3,12,-2,0,0
1697,2123,2,13,-2,0,0
1698,2146,1,16,-1,0,2
1699,2146,3,16,0,0,2
1700,2147,1,13,-1,0,0
1701,2172,1,13,-1,0,0
1702,2181,2,11,-8,0,0
1703,2197,1,15,-1,0,0
1704,2236,1,13,0,0,0
1705,2240,1,12,-4,0,0
1706,2240,1,12,-2,0,0
1707,2286,3,15,0,0,2
1708,2297,3,15,0,0,2
1709,2297,1,15,-1,0,0
1710,2314,1,15,-1,0,0
1711,2314,3,16,0,0,2
1712,2319,1,15,0,0,2
1713,2319,1,13,-3,0,0
1714,2325,1,13,0,0,0
1715,2325,1,13,0,0,0
1716,2326,1,15,-3,0,0
1717,2330,3,16,0,0,2
1718,2338,3,15,0,0,2
1719,2338,1,14,0,0,2
1720,2338,3,13,-3,0,0
1721,2358,1,11,-2,0,0
1722,2358,3,15,0,0,2
1723,2358,3,15,0,0,2
1724,2385,1,14,-1,0,0
1725,2385,1,15,0,0,2
1726,2385,1,17,1,0,2
1727,2424,1,15,0,0,2
1728,2430,3,9,-7,0,0
1729,2434,3,12,-1,0,0
1730,2438,2,12,-2,0,0
1731,2438,1,13,0,0,0
1732,2446,3,15,0,0,2
1733,2449,1,13,-2,0,0
1734,2454,2,15,0,0,2
1735,2464,1,14,-1,0,0
1736,2469,3,15,0,0,2
1737,2475,3,15,0,0,2
1738,2479,3,14,0,0,2
1739,2479,1,14,-1,0,0
1740,2479,1,16,-1,0,2
1741,2483,3,16,0,0,2
1742,2483,1,14,-3,0,0
1743,2484,1,13,-1,0,0
1744,2488,3,14,-3,0,0
1745,2488,1,15,0,0,2
1746,2488,3,15,0,0,2
1747,2489,1,15,0,0,2
1748,2489,3,16,0,0,2
1749,2489,1,15,0,0,2
1750,2490,2,16,0,0,2
1751,2508,3,19,1,0,2
1752,2533,2,15,0,0,2
1753,2533,3,13,-1,0,0
1754,2533,1,13,-1,0,0
1755,2548,1,13,-3,0,0
1756,2559,2,13,-5,0,0
1757,2580,1,15,0,0,2
1758,2588,1,12,-4,0,0
1759,2597,1,11,-1,0,0
1760,2597,1,12,1,0,2
1761,2599,1,11,-1,0,0
1762,2599,1,12,-1,0,0
1763,2601,3,16,1,0,2
1764,2601,1,13,-1,0,0
1765,2606,2,11,0,0,0
1766,2606,1,12,-2,0,0
1767,2606,1,13,-1,0,0
1768,2608,3,12,-4,0,0
1769,2608,1,12,-3,0,0
1770,2609,1,14,-5,0,0
1771,2610,3,18,0,0,2
1772,2610,2,17,0,0,2
1773,2611,1,12,-1,0,0
1774,2613,2,16,0,0,2
1775,2613,1,14,-3,0,0
1776,2619,3,14,0,0,2
1777,2619,1,13,-1,0,0
1778,2619,1,13,-1,0,0
1779,2619,1,12,-2,0,0
1780,2621,3,15,-3,0,0
1781,2624,1,14,0,0,2
1782,2633,1,14,-2,0,0
1783,2647,2,11,-4,0,0
1784,2648,3,15,-1,0,0
1785,2650,1,12,-1,0,0
1786,2653,2,10,-5,0,0
1787,2677,1,15,-3,0,0
1788,2677,3,17,0,0,2
1789,2677,3,17,3,0,2
1790,2685,1,14,0,0,2
1791,2685,3,14,0,0,2
1792,2689,3,12,-2,0,0
1793,2689,3,13,-1,0,0
1794,2689,3,14,0,0,2
1795,2702,1,11,-2,0,0
1796,2709,1,15,0,0,2
1797,2711,1,14,-1,0,0
1798,2719,1,13,-5,0,0
